,lower_longitude,upper_longitude,lower_latitude,upper_latitude,fire_count
1856,-96.0,-95.0,49.0,50.0,85
1857,-96.0,-95.0,50.0,51.0,420
1858,-96.0,-95.0,51.0,52.0,806
1859,-96.0,-95.0,52.0,53.0,1357
1860,-96.0,-95.0,53.0,54.0,125
1861,-96.0,-95.0,54.0,55.0,37
1862,-96.0,-95.0,55.0,56.0,7
1863,-96.0,-95.0,56.0,57.0,273
1864,-96.0,-95.0,57.0,58.0,225
1865,-96.0,-95.0,58.0,59.0,256
1866,-96.0,-95.0,59.0,60.0,0
1867,-96.0,-95.0,60.0,61.0,0
1868,-96.0,-95.0,61.0,62.0,0
1869,-96.0,-95.0,62.0,63.0,0
1870,-96.0,-95.0,63.0,64.0,0
1871,-96.0,-95.0,64.0,65.0,0
1872,-96.0,-95.0,65.0,66.0,0
1873,-96.0,-95.0,66.0,67.0,0
1874,-96.0,-95.0,67.0,68.0,0
1875,-96.0,-95.0,68.0,69.0,0
1876,-96.0,-95.0,69.0,70.0,0
1877,-96.0,-95.0,70.0,71.0,0
1878,-96.0,-95.0,71.0,72.0,0
1879,-96.0,-95.0,72.0,73.0,0
1880,-96.0,-95.0,73.0,74.0,0
1881,-96.0,-95.0,74.0,75.0,0
1882,-96.0,-95.0,75.0,76.0,0
1883,-96.0,-95.0,76.0,77.0,0
1884,-96.0,-95.0,77.0,78.0,0
1885,-96.0,-95.0,78.0,79.0,0
1886,-96.0,-95.0,79.0,80.0,0
1887,-96.0,-95.0,80.0,81.0,0
1888,-96.0,-95.0,81.0,82.0,0
1889,-96.0,-95.0,82.0,83.0,0
1890,-95.0,-94.0,41.0,42.0,0
1891,-95.0,-94.0,42.0,43.0,0
1892,-95.0,-94.0,43.0,44.0,0
1893,-95.0,-94.0,44.0,45.0,0
1894,-95.0,-94.0,45.0,46.0,0
1895,-95.0,-94.0,46.0,47.0,0
1896,-95.0,-94.0,47.0,48.0,0
1897,-95.0,-94.0,48.0,49.0,2
1898,-95.0,-94.0,49.0,50.0,1
1899,-95.0,-94.0,50.0,51.0,1103
1900,-95.0,-94.0,51.0,52.0,1733
1901,-95.0,-94.0,52.0,53.0,371
1902,-95.0,-94.0,53.0,54.0,93
1903,-95.0,-94.0,54.0,55.0,90
1904,-95.0,-94.0,55.0,56.0,13
1905,-95.0,-94.0,56.0,57.0,26
1906,-95.0,-94.0,57.0,58.0,331
1907,-95.0,-94.0,58.0,59.0,18
1908,-95.0,-94.0,59.0,60.0,0
1909,-95.0,-94.0,60.0,61.0,0
1910,-95.0,-94.0,61.0,62.0,0
1911,-95.0,-94.0,62.0,63.0,0
1912,-95.0,-94.0,63.0,64.0,0
1913,-95.0,-94.0,64.0,65.0,0
1914,-95.0,-94.0,65.0,66.0,0
1915,-95.0,-94.0,66.0,67.0,0
1916,-95.0,-94.0,67.0,68.0,0
1917,-95.0,-94.0,68.0,69.0,0
1918,-95.0,-94.0,69.0,70.0,0
1919,-95.0,-94.0,70.0,71.0,0
1920,-95.0,-94.0,71.0,72.0,0
1921,-95.0,-94.0,72.0,73.0,0
1922,-95.0,-94.0,73.0,74.0,0
1923,-95.0,-94.0,74.0,75.0,0
1924,-95.0,-94.0,75.0,76.0,0
1925,-95.0,-94.0,76.0,77.0,0
1926,-95.0,-94.0,77.0,78.0,0
1927,-95.0,-94.0,78.0,79.0,0
1928,-95.0,-94.0,79.0,80.0,0
1929,-95.0,-94.0,80.0,81.0,0
1930,-95.0,-94.0,81.0,82.0,0
1931,-95.0,-94.0,82.0,83.0,0
1932,-94.0,-93.0,41.0,42.0,0
1933,-94.0,-93.0,42.0,43.0,0
1934,-94.0,-93.0,43.0,44.0,0
1935,-94.0,-93.0,44.0,45.0,0
1936,-94.0,-93.0,45.0,46.0,0
1937,-94.0,-93.0,46.0,47.0,0
1938,-94.0,-93.0,47.0,48.0,0
1939,-94.0,-93.0,48.0,49.0,1
1940,-94.0,-93.0,49.0,50.0,2
1941,-94.0,-93.0,50.0,51.0,15
1942,-94.0,-93.0,51.0,52.0,281
1943,-94.0,-93.0,52.0,53.0,334
1944,-94.0,-93.0,53.0,54.0,243
1945,-94.0,-93.0,54.0,55.0,15
1946,-94.0,-93.0,55.0,56.0,9
1947,-94.0,-93.0,56.0,57.0,0
1948,-94.0,-93.0,57.0,58.0,41
1949,-94.0,-93.0,58.0,59.0,1
1950,-94.0,-93.0,59.0,60.0,0
1951,-94.0,-93.0,60.0,61.0,0
1952,-94.0,-93.0,61.0,62.0,0
1953,-94.0,-93.0,62.0,63.0,0
1954,-94.0,-93.0,63.0,64.0,0
1955,-94.0,-93.0,64.0,65.0,0
1956,-94.0,-93.0,65.0,66.0,0
1957,-94.0,-93.0,66.0,67.0,0
1958,-94.0,-93.0,67.0,68.0,0
1959,-94.0,-93.0,68.0,69.0,0
1960,-94.0,-93.0,69.0,70.0,0
1961,-94.0,-93.0,70.0,71.0,0
1962,-94.0,-93.0,71.0,72.0,0
1963,-94.0,-93.0,72.0,73.0,0
1964,-94.0,-93.0,73.0,74.0,0
1965,-94.0,-93.0,74.0,75.0,0
1966,-94.0,-93.0,75.0,76.0,0
1967,-94.0,-93.0,76.0,77.0,0
1968,-94.0,-93.0,77.0,78.0,0
1969,-94.0,-93.0,78.0,79.0,0
1970,-94.0,-93.0,79.0,80.0,0
1971,-94.0,-93.0,80.0,81.0,0
1972,-94.0,-93.0,81.0,82.0,0
1973,-94.0,-93.0,82.0,83.0,0
1974,-93.0,-92.0,41.0,42.0,0
1975,-93.0,-92.0,42.0,43.0,0
1976,-93.0,-92.0,43.0,44.0,0
1977,-93.0,-92.0,44.0,45.0,0
1978,-93.0,-92.0,45.0,46.0,0
1979,-93.0,-92.0,46.0,47.0,0
1980,-93.0,-92.0,47.0,48.0,0
1981,-93.0,-92.0,48.0,49.0,0
1982,-93.0,-92.0,49.0,50.0,2
1983,-93.0,-92.0,50.0,51.0,8
1984,-93.0,-92.0,51.0,52.0,485
1985,-93.0,-92.0,52.0,53.0,477
1986,-93.0,-92.0,53.0,54.0,32
1987,-93.0,-92.0,54.0,55.0,0
1988,-93.0,-92.0,55.0,56.0,32
1989,-93.0,-92.0,56.0,57.0,60
1990,-93.0,-92.0,57.0,58.0,0
1991,-93.0,-92.0,58.0,59.0,0
1992,-93.0,-92.0,59.0,60.0,0
1993,-93.0,-92.0,60.0,61.0,0
1994,-93.0,-92.0,61.0,62.0,0
1995,-93.0,-92.0,62.0,63.0,0
1996,-93.0,-92.0,63.0,64.0,0
1997,-93.0,-92.0,64.0,65.0,0
1998,-93.0,-92.0,65.0,66.0,0
1999,-93.0,-92.0,66.0,67.0,0
2000,-93.0,-92.0,67.0,68.0,0
2001,-93.0,-92.0,68.0,69.0,0
2002,-93.0,-92.0,69.0,70.0,0
2003,-93.0,-92.0,70.0,71.0,0
2004,-93.0,-92.0,71.0,72.0,0
2005,-93.0,-92.0,72.0,73.0,0
2006,-93.0,-92.0,73.0,74.0,0
2007,-93.0,-92.0,74.0,75.0,0
2008,-93.0,-92.0,75.0,76.0,0
2009,-93.0,-92.0,76.0,77.0,0
2010,-93.0,-92.0,77.0,78.0,0
2011,-93.0,-92.0,78.0,79.0,0
2012,-93.0,-92.0,79.0,80.0,0
2013,-93.0,-92.0,80.0,81.0,0
2014,-93.0,-92.0,81.0,82.0,0
2015,-93.0,-92.0,82.0,83.0,0
2016,-92.0,-91.0,41.0,42.0,0
2017,-92.0,-91.0,42.0,43.0,0
2018,-92.0,-91.0,43.0,44.0,0
2019,-92.0,-91.0,44.0,45.0,0
2020,-92.0,-91.0,45.0,46.0,0
2021,-92.0,-91.0,46.0,47.0,0
2022,-92.0,-91.0,47.0,48.0,0
2023,-92.0,-91.0,48.0,49.0,184
2024,-92.0,-91.0,49.0,50.0,7
2025,-92.0,-91.0,50.0,51.0,15
2026,-92.0,-91.0,51.0,52.0,80
2027,-92.0,-91.0,52.0,53.0,108
2028,-92.0,-91.0,53.0,54.0,15
2029,-92.0,-91.0,54.0,55.0,13
2030,-92.0,-91.0,55.0,56.0,0
2031,-92.0,-91.0,56.0,57.0,3
2032,-92.0,-91.0,57.0,58.0,7
2033,-92.0,-91.0,58.0,59.0,0
2034,-92.0,-91.0,59.0,60.0,0
2035,-92.0,-91.0,60.0,61.0,0
2036,-92.0,-91.0,61.0,62.0,0
2037,-92.0,-91.0,62.0,63.0,0
2038,-92.0,-91.0,63.0,64.0,0
2039,-92.0,-91.0,64.0,65.0,0
2040,-92.0,-91.0,65.0,66.0,0
2041,-92.0,-91.0,66.0,67.0,0
2042,-92.0,-91.0,67.0,68.0,0
2043,-92.0,-91.0,68.0,69.0,0
2044,-92.0,-91.0,69.0,70.0,0
2045,-92.0,-91.0,70.0,71.0,0
2046,-92.0,-91.0,71.0,72.0,0
2047,-92.0,-91.0,72.0,73.0,0
2048,-92.0,-91.0,73.0,74.0,0
2049,-92.0,-91.0,74.0,75.0,0
2050,-92.0,-91.0,75.0,76.0,0
2051,-92.0,-91.0,76.0,77.0,0
2052,-92.0,-91.0,77.0,78.0,0
2053,-92.0,-91.0,78.0,79.0,0
2054,-92.0,-91.0,79.0,80.0,0
2055,-92.0,-91.0,80.0,81.0,0
2056,-92.0,-91.0,81.0,82.0,0
2057,-92.0,-91.0,82.0,83.0,0
2058,-91.0,-90.0,41.0,42.0,0
2059,-91.0,-90.0,42.0,43.0,0
2060,-91.0,-90.0,43.0,44.0,0
2061,-91.0,-90.0,44.0,45.0,0
2062,-91.0,-90.0,45.0,46.0,0
2063,-91.0,-90.0,46.0,47.0,0
2064,-91.0,-90.0,47.0,48.0,0
2065,-91.0,-90.0,48.0,49.0,0
2066,-91.0,-90.0,49.0,50.0,1
2067,-91.0,-90.0,50.0,51.0,12
2068,-91.0,-90.0,51.0,52.0,22
2069,-91.0,-90.0,52.0,53.0,747
2070,-91.0,-90.0,53.0,54.0,24
2071,-91.0,-90.0,54.0,55.0,3
2072,-91.0,-90.0,55.0,56.0,11
2073,-91.0,-90.0,56.0,57.0,16
2074,-91.0,-90.0,57.0,58.0,8
2075,-91.0,-90.0,58.0,59.0,0
2076,-91.0,-90.0,59.0,60.0,0
2077,-91.0,-90.0,60.0,61.0,0
2078,-91.0,-90.0,61.0,62.0,0
2079,-91.0,-90.0,62.0,63.0,0
2080,-91.0,-90.0,63.0,64.0,0
2081,-91.0,-90.0,64.0,65.0,0
2082,-91.0,-90.0,65.0,66.0,0
2083,-91.0,-90.0,66.0,67.0,0
2084,-91.0,-90.0,67.0,68.0,0
2085,-91.0,-90.0,68.0,69.0,0
2086,-91.0,-90.0,69.0,70.0,0
2087,-91.0,-90.0,70.0,71.0,0
2088,-91.0,-90.0,71.0,72.0,0
2089,-91.0,-90.0,72.0,73.0,0
2090,-91.0,-90.0,73.0,74.0,0
2091,-91.0,-90.0,74.0,75.0,0
2092,-91.0,-90.0,75.0,76.0,0
2093,-91.0,-90.0,76.0,77.0,0
2094,-91.0,-90.0,77.0,78.0,0
2095,-91.0,-90.0,78.0,79.0,0
2096,-91.0,-90.0,79.0,80.0,0
2097,-91.0,-90.0,80.0,81.0,0
2098,-91.0,-90.0,81.0,82.0,0
2099,-91.0,-90.0,82.0,83.0,0
2100,-90.0,-89.0,41.0,42.0,0
2101,-90.0,-89.0,42.0,43.0,0
2102,-90.0,-89.0,43.0,44.0,0
2103,-90.0,-89.0,44.0,45.0,0
2104,-90.0,-89.0,45.0,46.0,0
2105,-90.0,-89.0,46.0,47.0,0
2106,-90.0,-89.0,47.0,48.0,0
2107,-90.0,-89.0,48.0,49.0,2
2108,-90.0,-89.0,49.0,50.0,3
2109,-90.0,-89.0,50.0,51.0,167
2110,-90.0,-89.0,51.0,52.0,146
2111,-90.0,-89.0,52.0,53.0,65
2112,-90.0,-89.0,53.0,54.0,5
2113,-90.0,-89.0,54.0,55.0,1
2114,-90.0,-89.0,55.0,56.0,3
2115,-90.0,-89.0,56.0,57.0,4
2116,-90.0,-89.0,57.0,58.0,0
2117,-90.0,-89.0,58.0,59.0,0
2118,-90.0,-89.0,59.0,60.0,0
2119,-90.0,-89.0,60.0,61.0,0
2120,-90.0,-89.0,61.0,62.0,0
2121,-90.0,-89.0,62.0,63.0,0
2122,-90.0,-89.0,63.0,64.0,0
2123,-90.0,-89.0,64.0,65.0,0
2124,-90.0,-89.0,65.0,66.0,0
2125,-90.0,-89.0,66.0,67.0,0
2126,-90.0,-89.0,67.0,68.0,0
2127,-90.0,-89.0,68.0,69.0,0
2128,-90.0,-89.0,69.0,70.0,0
2129,-90.0,-89.0,70.0,71.0,0
2130,-90.0,-89.0,71.0,72.0,0
2131,-90.0,-89.0,72.0,73.0,0
2132,-90.0,-89.0,73.0,74.0,0
2133,-90.0,-89.0,74.0,75.0,0
2134,-90.0,-89.0,75.0,76.0,0
2135,-90.0,-89.0,76.0,77.0,0
2136,-90.0,-89.0,77.0,78.0,0
2137,-90.0,-89.0,78.0,79.0,0
2138,-90.0,-89.0,79.0,80.0,0
2139,-90.0,-89.0,80.0,81.0,0
2140,-90.0,-89.0,81.0,82.0,0
2141,-90.0,-89.0,82.0,83.0,0
2142,-89.0,-88.0,41.0,42.0,0
2143,-89.0,-88.0,42.0,43.0,0
2144,-89.0,-88.0,43.0,44.0,0
2145,-89.0,-88.0,44.0,45.0,0
2146,-89.0,-88.0,45.0,46.0,0
2147,-89.0,-88.0,46.0,47.0,0
2148,-89.0,-88.0,47.0,48.0,0
2149,-89.0,-88.0,48.0,49.0,0
2150,-89.0,-88.0,49.0,50.0,3
2151,-89.0,-88.0,50.0,51.0,0
2152,-89.0,-88.0,51.0,52.0,79
2153,-89.0,-88.0,52.0,53.0,228
2154,-89.0,-88.0,53.0,54.0,0
2155,-89.0,-88.0,54.0,55.0,3
2156,-89.0,-88.0,55.0,56.0,3
2157,-89.0,-88.0,56.0,57.0,1
2158,-89.0,-88.0,57.0,58.0,0
2159,-89.0,-88.0,58.0,59.0,0
2160,-89.0,-88.0,59.0,60.0,0
2161,-89.0,-88.0,60.0,61.0,0
2162,-89.0,-88.0,61.0,62.0,0
2163,-89.0,-88.0,62.0,63.0,0
2164,-89.0,-88.0,63.0,64.0,0
2165,-89.0,-88.0,64.0,65.0,0
2166,-89.0,-88.0,65.0,66.0,0
2167,-89.0,-88.0,66.0,67.0,0
2168,-89.0,-88.0,67.0,68.0,0
2169,-89.0,-88.0,68.0,69.0,0
2170,-89.0,-88.0,69.0,70.0,0
2171,-89.0,-88.0,70.0,71.0,0
2172,-89.0,-88.0,71.0,72.0,0
2173,-89.0,-88.0,72.0,73.0,0
2174,-89.0,-88.0,73.0,74.0,0
2175,-89.0,-88.0,74.0,75.0,0
2176,-89.0,-88.0,75.0,76.0,0
2177,-89.0,-88.0,76.0,77.0,0
2178,-89.0,-88.0,77.0,78.0,0
2179,-89.0,-88.0,78.0,79.0,0
2180,-89.0,-88.0,79.0,80.0,0
2181,-89.0,-88.0,80.0,81.0,0
2182,-89.0,-88.0,81.0,82.0,0
2183,-89.0,-88.0,82.0,83.0,0
2184,-88.0,-87.0,41.0,42.0,0
2185,-88.0,-87.0,42.0,43.0,0
2186,-88.0,-87.0,43.0,44.0,0
2187,-88.0,-87.0,44.0,45.0,0
2188,-88.0,-87.0,45.0,46.0,0
2189,-88.0,-87.0,46.0,47.0,0
2190,-88.0,-87.0,47.0,48.0,0
2191,-88.0,-87.0,48.0,49.0,0
2192,-88.0,-87.0,49.0,50.0,29
2193,-88.0,-87.0,50.0,51.0,4
2194,-88.0,-87.0,51.0,52.0,35
2195,-88.0,-87.0,52.0,53.0,39
2196,-88.0,-87.0,53.0,54.0,20
2197,-88.0,-87.0,54.0,55.0,19
2198,-88.0,-87.0,55.0,56.0,22
2199,-88.0,-87.0,56.0,57.0,1
2200,-88.0,-87.0,57.0,58.0,0
2201,-88.0,-87.0,58.0,59.0,0
2202,-88.0,-87.0,59.0,60.0,0
2203,-88.0,-87.0,60.0,61.0,0
2204,-88.0,-87.0,61.0,62.0,0
2205,-88.0,-87.0,62.0,63.0,0
2206,-88.0,-87.0,63.0,64.0,0
2207,-88.0,-87.0,64.0,65.0,0
2208,-88.0,-87.0,65.0,66.0,0
2209,-88.0,-87.0,66.0,67.0,0
2210,-88.0,-87.0,67.0,68.0,0
2211,-88.0,-87.0,68.0,69.0,0
2212,-88.0,-87.0,69.0,70.0,0
2213,-88.0,-87.0,70.0,71.0,0
2214,-88.0,-87.0,71.0,72.0,0
2215,-88.0,-87.0,72.0,73.0,0
2216,-88.0,-87.0,73.0,74.0,0
2217,-88.0,-87.0,74.0,75.0,0
2218,-88.0,-87.0,75.0,76.0,0
2219,-88.0,-87.0,76.0,77.0,0
2220,-88.0,-87.0,77.0,78.0,0
2221,-88.0,-87.0,78.0,79.0,0
2222,-88.0,-87.0,79.0,80.0,0
2223,-88.0,-87.0,80.0,81.0,0
2224,-88.0,-87.0,81.0,82.0,0
2225,-88.0,-87.0,82.0,83.0,0
2226,-87.0,-86.0,41.0,42.0,0
2227,-87.0,-86.0,42.0,43.0,0
2228,-87.0,-86.0,43.0,44.0,0
2229,-87.0,-86.0,44.0,45.0,0
2230,-87.0,-86.0,45.0,46.0,0
2231,-87.0,-86.0,46.0,47.0,0
2232,-87.0,-86.0,47.0,48.0,0
2233,-87.0,-86.0,48.0,49.0,2
2234,-87.0,-86.0,49.0,50.0,3
2235,-87.0,-86.0,50.0,51.0,8
2236,-87.0,-86.0,51.0,52.0,1
2237,-87.0,-86.0,52.0,53.0,1
2238,-87.0,-86.0,53.0,54.0,2
2239,-87.0,-86.0,54.0,55.0,0
2240,-87.0,-86.0,55.0,56.0,6
2241,-87.0,-86.0,56.0,57.0,0
2242,-87.0,-86.0,57.0,58.0,0
2243,-87.0,-86.0,58.0,59.0,0
2244,-87.0,-86.0,59.0,60.0,0
2245,-87.0,-86.0,60.0,61.0,0
2246,-87.0,-86.0,61.0,62.0,0
2247,-87.0,-86.0,62.0,63.0,0
2248,-87.0,-86.0,63.0,64.0,0
2249,-87.0,-86.0,64.0,65.0,0
2250,-87.0,-86.0,65.0,66.0,0
2251,-87.0,-86.0,66.0,67.0,0
2252,-87.0,-86.0,67.0,68.0,0
2253,-87.0,-86.0,68.0,69.0,0
2254,-87.0,-86.0,69.0,70.0,0
2255,-87.0,-86.0,70.0,71.0,0
2256,-87.0,-86.0,71.0,72.0,0
2257,-87.0,-86.0,72.0,73.0,0
2258,-87.0,-86.0,73.0,74.0,0
2259,-87.0,-86.0,74.0,75.0,0
2260,-87.0,-86.0,75.0,76.0,0
2261,-87.0,-86.0,76.0,77.0,0
2262,-87.0,-86.0,77.0,78.0,0
2263,-87.0,-86.0,78.0,79.0,0
2264,-87.0,-86.0,79.0,80.0,0
2265,-87.0,-86.0,80.0,81.0,0
2266,-87.0,-86.0,81.0,82.0,0
2267,-87.0,-86.0,82.0,83.0,0
2268,-86.0,-85.0,41.0,42.0,0
2269,-86.0,-85.0,42.0,43.0,0
2270,-86.0,-85.0,43.0,44.0,0
2271,-86.0,-85.0,44.0,45.0,0
2272,-86.0,-85.0,45.0,46.0,0
2273,-86.0,-85.0,46.0,47.0,0
2274,-86.0,-85.0,47.0,48.0,0
2275,-86.0,-85.0,48.0,49.0,1
2276,-86.0,-85.0,49.0,50.0,0
2277,-86.0,-85.0,50.0,51.0,24
2278,-86.0,-85.0,51.0,52.0,2
2279,-86.0,-85.0,52.0,53.0,9
2280,-86.0,-85.0,53.0,54.0,13
2281,-86.0,-85.0,54.0,55.0,1
2282,-86.0,-85.0,55.0,56.0,0
2283,-86.0,-85.0,56.0,57.0,0
2284,-86.0,-85.0,57.0,58.0,0
2285,-86.0,-85.0,58.0,59.0,0
2286,-86.0,-85.0,59.0,60.0,0
2287,-86.0,-85.0,60.0,61.0,0
2288,-86.0,-85.0,61.0,62.0,0
2289,-86.0,-85.0,62.0,63.0,0
2290,-86.0,-85.0,63.0,64.0,0
2291,-86.0,-85.0,64.0,65.0,0
2292,-86.0,-85.0,65.0,66.0,0
2293,-86.0,-85.0,66.0,67.0,0
2294,-86.0,-85.0,67.0,68.0,0
2295,-86.0,-85.0,68.0,69.0,0
2296,-86.0,-85.0,69.0,70.0,0
2297,-86.0,-85.0,70.0,71.0,0
2298,-86.0,-85.0,71.0,72.0,0
2299,-86.0,-85.0,72.0,73.0,0
2300,-86.0,-85.0,73.0,74.0,0
2301,-86.0,-85.0,74.0,75.0,0
2302,-86.0,-85.0,75.0,76.0,0
2303,-86.0,-85.0,76.0,77.0,0
2304,-86.0,-85.0,77.0,78.0,0
2305,-86.0,-85.0,78.0,79.0,0
2306,-86.0,-85.0,79.0,80.0,0
2307,-86.0,-85.0,80.0,81.0,0
2308,-86.0,-85.0,81.0,82.0,0
2309,-86.0,-85.0,82.0,83.0,0
2310,-85.0,-84.0,41.0,42.0,0
2311,-85.0,-84.0,42.0,43.0,0
2312,-85.0,-84.0,43.0,44.0,0
2313,-85.0,-84.0,44.0,45.0,0
2314,-85.0,-84.0,45.0,46.0,0
2315,-85.0,-84.0,46.0,47.0,0
2316,-85.0,-84.0,47.0,48.0,8
2317,-85.0,-84.0,48.0,49.0,3
2318,-85.0,-84.0,49.0,50.0,5
2319,-85.0,-84.0,50.0,51.0,21
2320,-85.0,-84.0,51.0,52.0,0
2321,-85.0,-84.0,52.0,53.0,6
2322,-85.0,-84.0,53.0,54.0,55
2323,-85.0,-84.0,54.0,55.0,135
2324,-85.0,-84.0,55.0,56.0,0
2325,-85.0,-84.0,56.0,57.0,0
2326,-85.0,-84.0,57.0,58.0,0
2327,-85.0,-84.0,58.0,59.0,0
2328,-85.0,-84.0,59.0,60.0,0
2329,-85.0,-84.0,60.0,61.0,0
2330,-85.0,-84.0,61.0,62.0,0
2331,-85.0,-84.0,62.0,63.0,0
2332,-85.0,-84.0,63.0,64.0,0
2333,-85.0,-84.0,64.0,65.0,0
2334,-85.0,-84.0,65.0,66.0,0
2335,-85.0,-84.0,66.0,67.0,0
2336,-85.0,-84.0,67.0,68.0,0
2337,-85.0,-84.0,68.0,69.0,0
2338,-85.0,-84.0,69.0,70.0,0
2339,-85.0,-84.0,70.0,71.0,0
2340,-85.0,-84.0,71.0,72.0,0
2341,-85.0,-84.0,72.0,73.0,0
2342,-85.0,-84.0,73.0,74.0,0
2343,-85.0,-84.0,74.0,75.0,0
2344,-85.0,-84.0,75.0,76.0,0
2345,-85.0,-84.0,76.0,77.0,0
2346,-85.0,-84.0,77.0,78.0,0
2347,-85.0,-84.0,78.0,79.0,0
2348,-85.0,-84.0,79.0,80.0,0
2349,-85.0,-84.0,80.0,81.0,0
2350,-85.0,-84.0,81.0,82.0,0
2351,-85.0,-84.0,82.0,83.0,0
2352,-84.0,-83.0,41.0,42.0,0
2353,-84.0,-83.0,42.0,43.0,1
2354,-84.0,-83.0,43.0,44.0,0
2355,-84.0,-83.0,44.0,45.0,0
2356,-84.0,-83.0,45.0,46.0,0
2357,-84.0,-83.0,46.0,47.0,0
2358,-84.0,-83.0,47.0,48.0,0
2359,-84.0,-83.0,48.0,49.0,0
2360,-84.0,-83.0,49.0,50.0,0
2361,-84.0,-83.0,50.0,51.0,7
2362,-84.0,-83.0,51.0,52.0,2
2363,-84.0,-83.0,52.0,53.0,7
2364,-84.0,-83.0,53.0,54.0,109
2365,-84.0,-83.0,54.0,55.0,143
2366,-84.0,-83.0,55.0,56.0,0
2367,-84.0,-83.0,56.0,57.0,0
2368,-84.0,-83.0,57.0,58.0,0
2369,-84.0,-83.0,58.0,59.0,0
2370,-84.0,-83.0,59.0,60.0,0
2371,-84.0,-83.0,60.0,61.0,0
2372,-84.0,-83.0,61.0,62.0,0
2373,-84.0,-83.0,62.0,63.0,0
2374,-84.0,-83.0,63.0,64.0,0
2375,-84.0,-83.0,64.0,65.0,0
2376,-84.0,-83.0,65.0,66.0,0
2377,-84.0,-83.0,66.0,67.0,0
2378,-84.0,-83.0,67.0,68.0,0
2379,-84.0,-83.0,68.0,69.0,0
2380,-84.0,-83.0,69.0,70.0,0
2381,-84.0,-83.0,70.0,71.0,0
2382,-84.0,-83.0,71.0,72.0,0
2383,-84.0,-83.0,72.0,73.0,0
2384,-84.0,-83.0,73.0,74.0,0
2385,-84.0,-83.0,74.0,75.0,0
2386,-84.0,-83.0,75.0,76.0,0
2387,-84.0,-83.0,76.0,77.0,0
2388,-84.0,-83.0,77.0,78.0,0
2389,-84.0,-83.0,78.0,79.0,0
2390,-84.0,-83.0,79.0,80.0,0
2391,-84.0,-83.0,80.0,81.0,0
2392,-84.0,-83.0,81.0,82.0,0
2393,-84.0,-83.0,82.0,83.0,0
2394,-83.0,-82.0,41.0,42.0,0
2395,-83.0,-82.0,42.0,43.0,15
2396,-83.0,-82.0,43.0,44.0,0
2397,-83.0,-82.0,44.0,45.0,0
2398,-83.0,-82.0,45.0,46.0,0
2399,-83.0,-82.0,46.0,47.0,1
2400,-83.0,-82.0,47.0,48.0,5
2401,-83.0,-82.0,48.0,49.0,1
2402,-83.0,-82.0,49.0,50.0,6
2403,-83.0,-82.0,50.0,51.0,2
2404,-83.0,-82.0,51.0,52.0,4
2405,-83.0,-82.0,52.0,53.0,2
2406,-83.0,-82.0,53.0,54.0,12
2407,-83.0,-82.0,54.0,55.0,8
2408,-83.0,-82.0,55.0,56.0,0
2409,-83.0,-82.0,56.0,57.0,0
2410,-83.0,-82.0,57.0,58.0,0
2411,-83.0,-82.0,58.0,59.0,0
2412,-83.0,-82.0,59.0,60.0,0
2413,-83.0,-82.0,60.0,61.0,0
2414,-83.0,-82.0,61.0,62.0,0
2415,-83.0,-82.0,62.0,63.0,0
2416,-83.0,-82.0,63.0,64.0,0
2417,-83.0,-82.0,64.0,65.0,0
2418,-83.0,-82.0,65.0,66.0,0
2419,-83.0,-82.0,66.0,67.0,0
2420,-83.0,-82.0,67.0,68.0,0
2421,-83.0,-82.0,68.0,69.0,0
2422,-83.0,-82.0,69.0,70.0,0
2423,-83.0,-82.0,70.0,71.0,0
2424,-83.0,-82.0,71.0,72.0,0
2425,-83.0,-82.0,72.0,73.0,0
2426,-83.0,-82.0,73.0,74.0,0
2427,-83.0,-82.0,74.0,75.0,0
2428,-83.0,-82.0,75.0,76.0,0
2429,-83.0,-82.0,76.0,77.0,0
2430,-83.0,-82.0,77.0,78.0,0
2431,-83.0,-82.0,78.0,79.0,0
2432,-83.0,-82.0,79.0,80.0,0
2433,-83.0,-82.0,80.0,81.0,0
2434,-83.0,-82.0,81.0,82.0,0
2435,-83.0,-82.0,82.0,83.0,0
2436,-82.0,-81.0,41.0,42.0,0
2437,-82.0,-81.0,42.0,43.0,0
2438,-82.0,-81.0,43.0,44.0,0
2439,-82.0,-81.0,44.0,45.0,0
2440,-82.0,-81.0,45.0,46.0,0
2441,-82.0,-81.0,46.0,47.0,10
2442,-82.0,-81.0,47.0,48.0,101
2443,-82.0,-81.0,48.0,49.0,138
2444,-82.0,-81.0,49.0,50.0,6
2445,-82.0,-81.0,50.0,51.0,10
2446,-82.0,-81.0,51.0,52.0,13
2447,-82.0,-81.0,52.0,53.0,0
2448,-82.0,-81.0,53.0,54.0,0
2449,-82.0,-81.0,54.0,55.0,0
2450,-82.0,-81.0,55.0,56.0,0
2451,-82.0,-81.0,56.0,57.0,0
2452,-82.0,-81.0,57.0,58.0,0
2453,-82.0,-81.0,58.0,59.0,0
2454,-82.0,-81.0,59.0,60.0,0
2455,-82.0,-81.0,60.0,61.0,0
2456,-82.0,-81.0,61.0,62.0,0
2457,-82.0,-81.0,62.0,63.0,0
2458,-82.0,-81.0,63.0,64.0,0
2459,-82.0,-81.0,64.0,65.0,0
2460,-82.0,-81.0,65.0,66.0,0
2461,-82.0,-81.0,66.0,67.0,0
2462,-82.0,-81.0,67.0,68.0,0
