latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
52.8479,-102.0874,318.4,2.5,1.5,2011-05-16,2027,Aqua,MODIS,75,6.03,298.3,47.6,D,0
52.8385,-108.0767,323.4,1.3,1.1,2011-05-16,2027,Aqua,MODIS,80,6.03,297.9,21.7,D,0
53.0974,-108.2237,340.8,1.3,1.1,2011-05-16,2027,Aqua,MODIS,91,6.03,300.2,57.1,D,0
53.1076,-108.2264,324.4,1.3,1.1,2011-05-16,2027,Aqua,MODIS,80,6.03,302.3,23.7,D,0
53.5947,-103.5625,349.8,2.2,1.4,2011-05-16,2027,Aqua,MODIS,0,6.03,295.3,179.8,D,0
53.5928,-103.5956,420.2,2.2,1.4,2011-05-16,2027,Aqua,MODIS,87,6.03,310.2,1222.1,D,0
53.591,-103.6287,310.1,2.2,1.4,2011-05-16,2027,Aqua,MODIS,0,6.03,298.5,14.1,D,0
53.6058,-103.5976,314.3,2.2,1.4,2011-05-16,2027,Aqua,MODIS,0,6.03,296.5,26.3,D,0
53.605,-103.5686,328.5,2.2,1.4,2011-05-16,2027,Aqua,MODIS,0,6.03,293.1,71.8,D,0
53.6032,-103.6018,343.2,2.2,1.4,2011-05-16,2027,Aqua,MODIS,0,6.03,303,139.4,D,0
53.4822,-107.2202,314.1,1.5,1.2,2011-05-16,2027,Aqua,MODIS,50,6.03,297.8,13.6,D,0
53.4803,-107.2427,309.6,1.5,1.2,2011-05-16,2027,Aqua,MODIS,27,6.03,296.6,8,D,0
53.4784,-107.2651,312.9,1.5,1.2,2011-05-16,2027,Aqua,MODIS,45,6.03,296.1,12.5,D,0
54.4402,-109.5395,327.8,1.2,1.1,2011-05-16,2027,Aqua,MODIS,0,6.03,299.1,24.2,D,0
54.4501,-109.5425,353.1,1.2,1.1,2011-05-16,2027,Aqua,MODIS,73,6.03,300.9,84.4,D,0
54.46,-109.5454,369.6,1.2,1.1,2011-05-16,2027,Aqua,MODIS,87,6.03,304,144.4,D,0
54.4698,-109.5485,358.6,1.2,1.1,2011-05-16,2027,Aqua,MODIS,93,6.03,300.2,101.5,D,0
54.4778,-109.5706,332.5,1.2,1.1,2011-05-16,2027,Aqua,MODIS,67,6.03,297.3,34.8,D,0
54.4705,-112.884,329.8,1,1,2011-05-16,2028,Aqua,MODIS,83,6.03,299,24,D,0
54.4684,-112.8996,316.9,1,1,2011-05-16,2028,Aqua,MODIS,68,6.03,299.5,9.4,D,0
54.4958,-112.9006,322.1,1,1,2011-05-16,2028,Aqua,MODIS,49,6.03,303.4,13.1,D,0
54.5027,-112.9197,350.6,1,1,2011-05-16,2028,Aqua,MODIS,96,6.03,304,58.2,D,0
54.5007,-112.9353,342.8,1,1,2011-05-16,2028,Aqua,MODIS,92,6.03,302.6,42,D,0
54.5117,-112.9232,323.4,1,1,2011-05-16,2028,Aqua,MODIS,77,6.03,301.4,14,D,0
54.5097,-112.9388,329.8,1,1,2011-05-16,2028,Aqua,MODIS,83,6.03,300.5,21.8,D,0
54.0789,-116.746,319.7,1,1,2011-05-16,2028,Aqua,MODIS,48,6.03,302.9,12.9,D,0
54.0763,-116.7615,320.2,1,1,2011-05-16,2028,Aqua,MODIS,64,6.03,299.2,13.1,D,0
54.2069,-116.8198,324.3,1,1,2011-05-16,2028,Aqua,MODIS,81,6.03,303.5,16.9,D,0
54.2043,-116.8354,329,1,1,2011-05-16,2028,Aqua,MODIS,85,6.03,301.9,22.8,D,0
54.2106,-116.8553,362.7,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,302.1,91.9,D,0
54.208,-116.8709,359.6,1,1,2011-05-16,2028,Aqua,MODIS,99,6.03,299.6,84.6,D,0
54.2195,-116.8594,371.5,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,306.1,120.4,D,0
54.2169,-116.8752,416.2,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,313.7,382.9,D,0
54.2284,-116.8636,317.6,1,1,2011-05-16,2028,Aqua,MODIS,43,6.03,301.8,8,D,0
54.2258,-116.8795,350.3,1,1,2011-05-16,2028,Aqua,MODIS,96,6.03,300.2,60.3,D,0
54.2425,-116.8369,337.2,1,1,2011-05-16,2028,Aqua,MODIS,90,6.03,301.4,34.5,D,0
54.2513,-116.8413,329.4,1,1,2011-05-16,2028,Aqua,MODIS,82,6.03,299.1,23.2,D,0
54.2665,-116.8656,312.5,1,1,2011-05-16,2028,Aqua,MODIS,62,6.03,296.4,6.9,D,0
54.2651,-116.9325,307.8,1,1,2011-05-16,2028,Aqua,MODIS,41,6.03,295.2,4.6,D,0
55.8094,-98.9124,310.1,3.7,1.8,2011-05-16,2028,Aqua,MODIS,51,6.03,293.2,55,D,0
54.9435,-115.4882,336.2,1,1,2011-05-16,2028,Aqua,MODIS,89,6.03,300.4,32.9,D,0
54.9412,-115.5034,342.5,1,1,2011-05-16,2028,Aqua,MODIS,92,6.03,300.7,43.5,D,0
54.9523,-115.4923,398.7,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,305.2,242.6,D,0
54.95,-115.5075,434.6,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,317.1,530.5,D,0
54.961,-115.4963,336.1,1,1,2011-05-16,2028,Aqua,MODIS,89,6.03,295.1,34.4,D,0
54.9587,-115.5116,370.1,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,296.9,114.1,D,0
55.0655,-115.419,337.4,1,1,2011-05-16,2028,Aqua,MODIS,89,6.03,303.1,31.2,D,0
55.0632,-115.4343,318.9,1,1,2011-05-16,2028,Aqua,MODIS,38,6.03,302,9,D,0
55.0784,-115.3994,348.6,1,1,2011-05-16,2028,Aqua,MODIS,95,6.03,301.6,53,D,0
55.0761,-115.4146,330.2,1,1,2011-05-16,2028,Aqua,MODIS,64,6.03,304.4,22.1,D,0
55.0871,-115.4034,324.9,1,1,2011-05-16,2028,Aqua,MODIS,81,6.03,298.7,18.6,D,0
55.0848,-115.4186,322.8,1,1,2011-05-16,2028,Aqua,MODIS,79,6.03,300.2,15.8,D,0
55.1983,-114.8992,325.2,1,1,2011-05-16,2028,Aqua,MODIS,37,6.03,303.1,17.1,D,0
55.1961,-114.9145,350.1,1,1,2011-05-16,2028,Aqua,MODIS,96,6.03,301.6,57.5,D,0
55.1939,-114.9298,321.9,1,1,2011-05-16,2028,Aqua,MODIS,71,6.03,295.3,14.9,D,0
55.2246,-114.9109,319.8,1,1,2011-05-16,2028,Aqua,MODIS,40,6.03,297.7,10.1,D,0
55.2157,-114.9722,314.9,1,1,2011-05-16,2028,Aqua,MODIS,54,6.03,297.4,8.2,D,0
55.2135,-114.9876,330.8,1,1,2011-05-16,2028,Aqua,MODIS,85,6.03,299.2,25.4,D,0
55.2356,-114.8995,334.8,1,1,2011-05-16,2028,Aqua,MODIS,88,6.03,297.4,27.4,D,0
55.2334,-114.9148,322.1,1,1,2011-05-16,2028,Aqua,MODIS,62,6.03,298.1,12.2,D,0
55.2223,-114.9915,313,1,1,2011-05-16,2028,Aqua,MODIS,14,6.03,298.2,6.6,D,0
55.2431,-114.9079,344.2,1,1,2011-05-16,2028,Aqua,MODIS,93,6.03,298.9,45.3,D,0
55.287,-114.6656,359.8,1,1,2011-05-16,2028,Aqua,MODIS,99,6.03,300.6,80.4,D,0
55.2848,-114.681,324.4,1,1,2011-05-16,2028,Aqua,MODIS,69,6.03,299.9,15.9,D,0
55.3198,-114.9585,317.2,1,1,2011-05-16,2028,Aqua,MODIS,50,6.03,296.9,9.4,D,0
55.3175,-114.9739,365,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,302.6,94.2,D,0
55.3153,-114.9892,316.1,1,1,2011-05-16,2028,Aqua,MODIS,31,6.03,300.9,6.9,D,0
55.3059,-115.1229,327.5,1,1,2011-05-16,2028,Aqua,MODIS,83,6.03,298.8,20.1,D,0
55.3036,-115.1383,320,1,1,2011-05-16,2028,Aqua,MODIS,74,6.03,297.3,12.4,D,0
55.3853,-114.6997,317.5,1,1,2011-05-16,2028,Aqua,MODIS,68,6.03,302,10.6,D,0
55.3831,-114.7151,312.1,1,1,2011-05-16,2028,Aqua,MODIS,23,6.03,299.4,6.2,D,0
55.3455,-115.0426,327.3,1,1,2011-05-16,2028,Aqua,MODIS,82,6.03,301.3,20.5,D,0
55.3433,-115.058,351.9,1,1,2011-05-16,2028,Aqua,MODIS,96,6.03,300,61.6,D,0
55.9584,-110.7031,312.8,1.2,1.1,2011-05-16,2028,Aqua,MODIS,54,6.03,298.7,8.7,D,0
55.9564,-110.7221,313.7,1.2,1.1,2011-05-16,2028,Aqua,MODIS,56,6.03,299.6,9.8,D,0
55.9681,-110.7064,340.8,1.2,1.1,2011-05-16,2028,Aqua,MODIS,91,6.03,301.4,50.8,D,0
55.9661,-110.7253,335.1,1.2,1.1,2011-05-16,2028,Aqua,MODIS,88,6.03,299.9,38.8,D,0
55.9874,-110.7129,313.3,1.2,1.1,2011-05-16,2028,Aqua,MODIS,67,6.03,296.2,9.3,D,0
54.6985,-120.0625,310.4,1.2,1.1,2011-05-16,2028,Aqua,MODIS,63,6.03,298,10.5,D,0
54.6843,-120.1359,313,1.3,1.1,2011-05-16,2028,Aqua,MODIS,70,6.03,297.8,13.2,D,0
56.4654,-108.721,369,1.4,1.2,2011-05-16,2028,Aqua,MODIS,0,6.03,304,180.2,D,0
56.4634,-108.7439,313.4,1.4,1.2,2011-05-16,2028,Aqua,MODIS,0,6.03,299.3,11.4,D,0
56.4759,-108.724,440.7,1.4,1.2,2011-05-16,2028,Aqua,MODIS,0,6.03,312.2,990.5,D,0
56.4739,-108.7469,365.2,1.4,1.2,2011-05-16,2028,Aqua,MODIS,0,6.03,304.5,158.3,D,0
55.7813,-115.6356,321,1,1,2011-05-16,2028,Aqua,MODIS,69,6.03,301.3,13,D,0
55.8223,-115.6783,321,1,1,2011-05-16,2028,Aqua,MODIS,34,6.03,301.3,11.5,D,0
55.8334,-115.6668,321.8,1,1,2011-05-16,2028,Aqua,MODIS,46,6.03,299.6,12.2,D,0
55.8311,-115.6824,363.8,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,305.6,89.9,D,0
55.8288,-115.6979,349.1,1,1,2011-05-16,2028,Aqua,MODIS,95,6.03,302.2,53.1,D,0
55.9369,-115.0829,332.5,1,1,2011-05-16,2028,Aqua,MODIS,86,6.03,301.3,25.4,D,0
55.8509,-115.6751,328.2,1,1,2011-05-16,2028,Aqua,MODIS,71,6.03,298.3,20.3,D,0
55.9457,-115.0869,350.9,1,1,2011-05-16,2028,Aqua,MODIS,96,6.03,301,57.2,D,0
55.9522,-115.1066,333,1,1,2011-05-16,2028,Aqua,MODIS,84,6.03,301.1,24,D,0
55.9881,-115.1117,319.4,1,1,2011-05-16,2028,Aqua,MODIS,47,6.03,297.7,11.5,D,0
56.0232,-115.1278,324.5,1,1,2011-05-16,2028,Aqua,MODIS,60,6.03,299,17.5,D,0
56.0053,-115.2531,327.3,1,1,2011-05-16,2028,Aqua,MODIS,38,6.03,302.1,15,D,0
56.0297,-115.1475,389.8,1,1,2011-05-16,2028,Aqua,MODIS,0,6.03,301,190.9,D,0
56.0275,-115.1632,353.6,1,1,2011-05-16,2028,Aqua,MODIS,0,6.03,298.7,62.9,D,0
56.0252,-115.1788,388.6,1,1,2011-05-16,2028,Aqua,MODIS,75,6.03,306.8,183.5,D,0
56.023,-115.1945,371.5,1,1,2011-05-16,2028,Aqua,MODIS,75,6.03,309.2,112.2,D,0
56.0118,-115.2728,352.3,1,1,2011-05-16,2028,Aqua,MODIS,84,6.03,304.9,56.4,D,0
56.034,-115.1829,357.2,1,1,2011-05-16,2028,Aqua,MODIS,98,6.03,296.9,70.6,D,0
56.0318,-115.1985,362,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,303.2,82.4,D,0
56.0205,-115.2768,387.2,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,308,172.5,D,0
56.0311,-115.2719,401.5,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,305.7,251.1,D,0
56.0289,-115.2876,452.8,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,333.1,739.1,D,0
56.0376,-115.2916,345.9,1,1,2011-05-16,2028,Aqua,MODIS,89,6.03,297.6,45.3,D,0
56.0621,-115.186,327,1,1,2011-05-16,2028,Aqua,MODIS,75,6.03,291.4,21.3,D,0
56.0599,-115.2017,325.2,1,1,2011-05-16,2028,Aqua,MODIS,66,6.03,292,18,D,0
56.0746,-115.3589,341.9,1,1,2011-05-16,2028,Aqua,MODIS,79,6.03,296.4,42.3,D,0
56.1014,-115.2376,322.1,1,1,2011-05-16,2028,Aqua,MODIS,54,6.03,292.3,14.9,D,0
56.0992,-115.2533,332,1,1,2011-05-16,2028,Aqua,MODIS,85,6.03,294.1,26.3,D,0
56.0834,-115.363,344.5,1,1,2011-05-16,2028,Aqua,MODIS,70,6.03,296.3,47.2,D,0
56.1287,-115.2387,322.5,1,1,2011-05-16,2028,Aqua,MODIS,33,6.03,293.9,14.2,D,0
56.1264,-115.2544,326,1,1,2011-05-16,2028,Aqua,MODIS,54,6.03,296,17,D,0
56.1374,-115.2427,331.3,1,1,2011-05-16,2028,Aqua,MODIS,56,6.03,294.1,23.7,D,0
56.1352,-115.2584,327.4,1,1,2011-05-16,2028,Aqua,MODIS,37,6.03,294.8,18,D,0
56.1149,-115.3996,318.2,1,1,2011-05-16,2028,Aqua,MODIS,51,6.03,298.7,9.8,D,0
56.1126,-115.4153,331.3,1,1,2011-05-16,2028,Aqua,MODIS,85,6.03,297.8,24.7,D,0
56.1214,-115.4194,331.2,1,1,2011-05-16,2028,Aqua,MODIS,85,6.03,300,24,D,0
56.1549,-115.2509,316.4,1,1,2011-05-16,2028,Aqua,MODIS,30,6.03,293.3,10,D,0
56.1527,-115.2666,336.9,1,1,2011-05-16,2028,Aqua,MODIS,88,6.03,295.6,33.7,D,0
56.1301,-115.4235,346.7,1,1,2011-05-16,2028,Aqua,MODIS,94,6.03,297.8,48.9,D,0
56.1278,-115.4392,346.7,1,1,2011-05-16,2028,Aqua,MODIS,94,6.03,299.5,49.3,D,0
56.2039,-115.4986,311.6,1,1,2011-05-16,2028,Aqua,MODIS,59,6.03,297.2,6.7,D,0
56.2463,-115.3339,345,1,1,2011-05-16,2028,Aqua,MODIS,93,6.03,297.3,47.6,D,0
56.2441,-115.3497,337.2,1,1,2011-05-16,2028,Aqua,MODIS,89,6.03,297.9,33.5,D,0
56.2528,-115.3537,317.5,1,1,2011-05-16,2028,Aqua,MODIS,58,6.03,294.7,10.3,D,0
56.2769,-115.3818,337.3,1,1,2011-05-16,2028,Aqua,MODIS,89,6.03,295.3,33.6,D,0
56.2746,-115.3975,339.2,1,1,2011-05-16,2028,Aqua,MODIS,90,6.03,295.5,36.3,D,0
56.2856,-115.3859,383.7,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,299.1,163.4,D,0
56.2833,-115.4016,418.5,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,308.4,377.6,D,0
56.2697,-115.4961,313.3,1,1,2011-05-16,2028,Aqua,MODIS,63,6.03,296.6,8.2,D,0
56.2674,-115.5118,333.3,1,1,2011-05-16,2028,Aqua,MODIS,86,6.03,300.4,29.3,D,0
56.2931,-115.3944,425.7,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,308.4,439.4,D,0
56.2908,-115.4102,426.5,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,315.1,446.8,D,0
56.2772,-115.5047,334.6,1,1,2011-05-16,2028,Aqua,MODIS,87,6.03,296.8,31.6,D,0
56.2749,-115.5204,328.8,1,1,2011-05-16,2028,Aqua,MODIS,83,6.03,298.2,23.9,D,0
56.3018,-115.3985,370.8,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,296.4,113.7,D,0
56.2996,-115.4143,416.8,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,306.6,363.9,D,0
56.3083,-115.4184,312.7,1,1,2011-05-16,2028,Aqua,MODIS,33,6.03,292.3,7.4,D,0
56.6176,-115.4147,332.6,1,1,2011-05-16,2028,Aqua,MODIS,86,6.03,299.1,26.8,D,0
56.6264,-115.4188,334.4,1,1,2011-05-16,2028,Aqua,MODIS,87,6.03,297,29.8,D,0
56.6348,-115.4908,319.1,1,1,2011-05-16,2028,Aqua,MODIS,41,6.03,295.8,11.4,D,0
56.6601,-115.4398,313,1,1,2011-05-16,2028,Aqua,MODIS,0,6.03,294.9,8.3,D,0
56.651,-115.5035,322.6,1,1,2011-05-16,2028,Aqua,MODIS,74,6.03,296.4,15.6,D,0
56.6597,-115.5077,372.3,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,303.8,118.4,D,0
56.6575,-115.5236,321.7,1,1,2011-05-16,2028,Aqua,MODIS,49,6.03,295.6,14.1,D,0
56.6685,-115.5118,389.7,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,309.2,188.7,D,0
56.6795,-115.5001,352.9,1,1,2011-05-16,2028,Aqua,MODIS,94,6.03,296.4,61,D,0
56.6772,-115.516,472.6,1,1,2011-05-16,2028,Aqua,MODIS,100,6.03,321.9,1045.4,D,0
56.675,-115.5319,354.8,1,1,2011-05-16,2028,Aqua,MODIS,97,6.03,300.2,66.9,D,0
56.6905,-115.4883,348.6,1,1,2011-05-16,2028,Aqua,MODIS,90,6.03,296.6,53.3,D,0
56.6883,-115.5042,328.5,1,1,2011-05-16,2028,Aqua,MODIS,70,6.03,297.6,22,D,0
56.686,-115.5202,323.2,1,1,2011-05-16,2028,Aqua,MODIS,70,6.03,291.7,15.9,D,0
56.6993,-115.4925,326.8,1,1,2011-05-16,2028,Aqua,MODIS,66,6.03,294.2,20.6,D,0
56.7081,-115.4966,331.1,1,1,2011-05-16,2028,Aqua,MODIS,85,6.03,292.4,26.8,D,0
57.2028,-111.6427,324.5,1.2,1.1,2011-05-16,2028,Aqua,MODIS,0,6.03,301.4,19.5,D,0
57.2123,-111.6462,319.1,1.2,1.1,2011-05-16,2028,Aqua,MODIS,31,6.03,300.2,12.4,D,0
57.2434,-111.6652,315.8,1.2,1.1,2011-05-16,2028,Aqua,MODIS,33,6.03,299.7,9.2,D,0
57.2529,-111.6687,333,1.2,1.1,2011-05-16,2028,Aqua,MODIS,59,6.03,300.3,30.8,D,0
57.2625,-111.6722,346.3,1.2,1.1,2011-05-16,2028,Aqua,MODIS,71,6.03,300.3,58.5,D,0
57.272,-111.6758,345.5,1.2,1.1,2011-05-16,2028,Aqua,MODIS,0,6.03,300.2,58.3,D,0
57.2699,-111.6949,322,1.2,1.1,2011-05-16,2028,Aqua,MODIS,62,6.03,302.5,14.4,D,0
57.2794,-111.6984,371.2,1.2,1.1,2011-05-16,2028,Aqua,MODIS,87,6.03,307,136.8,D,0
57.2774,-111.7175,349.2,1.2,1.1,2011-05-16,2028,Aqua,MODIS,95,6.03,304.3,63.2,D,0
57.289,-111.7018,347.7,1.2,1.1,2011-05-16,2028,Aqua,MODIS,82,6.03,302.6,55.5,D,0
57.2869,-111.721,351.7,1.2,1.1,2011-05-16,2028,Aqua,MODIS,96,6.03,302.7,67.8,D,0
57.3006,-111.6862,402.2,1.2,1.1,2011-05-16,2028,Aqua,MODIS,0,6.03,309.7,322,D,0
57.2985,-111.7055,392,1.2,1.1,2011-05-16,2028,Aqua,MODIS,94,6.03,309,248.1,D,0
57.2964,-111.7246,335.7,1.2,1.1,2011-05-16,2028,Aqua,MODIS,88,6.03,304,32.5,D,0
57.3101,-111.6899,459,1.2,1.1,2011-05-16,2028,Aqua,MODIS,75,6.03,329.9,1030.2,D,0
57.308,-111.709,435.6,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,323.6,663.5,D,0
57.3059,-111.7281,324.9,1.2,1.1,2011-05-16,2028,Aqua,MODIS,55,6.03,302.6,16.7,D,0
57.3115,-111.6953,462,1.2,1.1,2011-05-16,2028,Aqua,MODIS,87,6.03,338.8,1085.8,D,0
57.3094,-111.7145,379.5,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,317.2,176.3,D,0
57.3333,-111.584,324.6,1.2,1.1,2011-05-16,2028,Aqua,MODIS,48,6.03,304.4,14.6,D,0
57.3313,-111.6033,361.3,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,308,100.2,D,0
57.321,-111.6988,433.5,1.2,1.1,2011-05-16,2028,Aqua,MODIS,75,6.03,318.3,638.4,D,0
57.319,-111.718,352.4,1.2,1.1,2011-05-16,2028,Aqua,MODIS,96,6.03,308.7,71.5,D,0
57.3169,-111.7371,336,1.2,1.1,2011-05-16,2028,Aqua,MODIS,87,6.03,305.1,35,D,0
57.3408,-111.6068,334.1,1.2,1.1,2011-05-16,2028,Aqua,MODIS,72,6.03,303.6,30.1,D,0
57.3306,-111.7024,420.4,1.2,1.1,2011-05-16,2028,Aqua,MODIS,75,6.03,319.4,487.3,D,0
57.3285,-111.7215,360.9,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,307.6,97.2,D,0
57.3264,-111.7407,323.1,1.2,1.1,2011-05-16,2028,Aqua,MODIS,59,6.03,302.6,14.3,D,0
57.3401,-111.706,373,1.2,1.1,2011-05-16,2028,Aqua,MODIS,87,6.03,304.8,146.4,D,0
57.338,-111.7251,333.5,1.2,1.1,2011-05-16,2028,Aqua,MODIS,81,6.03,302.4,29.8,D,0
57.3517,-111.6904,333,1.2,1.1,2011-05-16,2028,Aqua,MODIS,0,6.03,289.8,34.1,D,0
57.3736,-111.5791,326.8,1.2,1.1,2011-05-16,2028,Aqua,MODIS,59,6.03,297.3,19.1,D,0
57.3716,-111.5982,330,1.2,1.1,2011-05-16,2028,Aqua,MODIS,65,6.03,294,25.6,D,0
57.3907,-111.6053,331.5,1.2,1.1,2011-05-16,2028,Aqua,MODIS,80,6.03,292.9,32.4,D,0
57.3886,-111.6245,328.1,1.2,1.1,2011-05-16,2028,Aqua,MODIS,57,6.03,294.1,27.7,D,0
57.4003,-111.6089,330.2,1.2,1.1,2011-05-16,2028,Aqua,MODIS,79,6.03,293.5,31.5,D,0
57.3982,-111.6279,328.7,1.2,1.1,2011-05-16,2028,Aqua,MODIS,0,6.03,294.8,29.5,D,0
57.5962,-111.307,331.7,1.2,1.1,2011-05-16,2028,Aqua,MODIS,73,6.03,296.7,32.6,D,0
57.6101,-111.2706,331.1,1.2,1.1,2011-05-16,2028,Aqua,MODIS,67,6.03,295.9,29.8,D,0
57.608,-111.2906,341.8,1.2,1.1,2011-05-16,2028,Aqua,MODIS,63,6.03,297,49,D,0
57.6198,-111.2741,341.6,1.2,1.1,2011-05-16,2028,Aqua,MODIS,91,6.03,297.3,50,D,0
57.6295,-111.2776,339.7,1.2,1.1,2011-05-16,2028,Aqua,MODIS,90,6.03,297.8,45.4,D,0
57.6325,-111.2653,331.8,1.2,1.1,2011-05-16,2028,Aqua,MODIS,85,6.03,298.3,31.5,D,0
57.6305,-111.2854,322.7,1.2,1.1,2011-05-16,2028,Aqua,MODIS,57,6.03,296.6,16.9,D,0
57.6243,-111.3451,323.9,1.2,1.1,2011-05-16,2028,Aqua,MODIS,45,6.03,296.3,19.4,D,0
57.6422,-111.2689,347.1,1.2,1.1,2011-05-16,2028,Aqua,MODIS,94,6.03,301.5,64.2,D,0
57.654,-111.2523,380.2,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,303.6,193.4,D,0
57.6519,-111.2724,367.4,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,307.4,130.8,D,0
57.6637,-111.2557,383.7,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,302.9,213.6,D,0
57.6616,-111.2759,344.2,1.2,1.1,2011-05-16,2028,Aqua,MODIS,93,6.03,303.4,55.9,D,0
57.6755,-111.2391,328.3,1.2,1.1,2011-05-16,2028,Aqua,MODIS,65,6.03,295.3,25.5,D,0
57.6735,-111.2591,447.6,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,317.5,888.5,D,0
57.6714,-111.2794,357.4,1.2,1.1,2011-05-16,2028,Aqua,MODIS,98,6.03,303.3,93.7,D,0
57.6707,-111.3823,346.5,1.2,1.1,2011-05-16,2028,Aqua,MODIS,82,6.03,298.2,63.9,D,0
57.6929,-111.2663,355.8,1.2,1.1,2011-05-16,2028,Aqua,MODIS,98,6.03,298.6,89.7,D,0
57.6803,-111.3858,310.6,1.2,1.1,2011-05-16,2028,Aqua,MODIS,0,6.03,294.5,6.4,D,0
57.7047,-111.2499,394.5,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,305.4,283.6,D,0
57.7026,-111.2699,355.2,1.2,1.1,2011-05-16,2028,Aqua,MODIS,98,6.03,302.1,86.7,D,0
57.7165,-111.2333,369.4,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,297.1,142.3,D,0
57.7144,-111.2534,416.2,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,311.5,471.8,D,0
57.7262,-111.2368,360.3,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,296.8,106,D,0
57.7241,-111.2569,351.5,1.2,1.1,2011-05-16,2028,Aqua,MODIS,96,6.03,298.6,75.7,D,0
57.7072,-111.4165,318.2,1.2,1.1,2011-05-16,2028,Aqua,MODIS,0,6.03,295.7,14.8,D,0
57.7259,-111.2417,356.3,1.2,1.1,2011-05-16,2028,Aqua,MODIS,98,6.03,298.4,92.2,D,0
57.7377,-111.2251,328.6,1.2,1.1,2011-05-16,2028,Aqua,MODIS,48,6.03,292.1,26.8,D,0
57.7356,-111.2452,341,1.2,1.1,2011-05-16,2028,Aqua,MODIS,91,6.03,295.6,49.7,D,0
57.7171,-111.4252,327.2,1.2,1.1,2011-05-16,2028,Aqua,MODIS,51,6.03,296.1,25.6,D,0
57.7474,-111.2286,321,1.2,1.1,2011-05-16,2028,Aqua,MODIS,51,6.03,290.1,16.2,D,0
57.7453,-111.2487,316.9,1.2,1.1,2011-05-16,2028,Aqua,MODIS,24,6.03,292.3,10.4,D,0
57.7571,-111.2321,325.2,1.2,1.1,2011-05-16,2028,Aqua,MODIS,47,6.03,292.5,21.4,D,0
57.7689,-111.2155,355.3,1.2,1.1,2011-05-16,2028,Aqua,MODIS,98,6.03,296.9,89.1,D,0
57.7669,-111.2356,341.9,1.2,1.1,2011-05-16,2028,Aqua,MODIS,91,6.03,296.3,51.6,D,0
57.7461,-111.4359,358.6,1.2,1.1,2011-05-16,2028,Aqua,MODIS,99,6.03,300.9,98.3,D,0
57.7808,-111.1988,377.3,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,298.2,181.8,D,0
57.7787,-111.219,434.8,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,316.3,701.9,D,0
57.7766,-111.2392,327.9,1.2,1.1,2011-05-16,2028,Aqua,MODIS,82,6.03,295.8,25,D,0
57.7905,-111.2023,455.7,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,313.6,1040.7,D,0
57.7884,-111.2225,465.6,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,327.4,1235.5,D,0
57.8003,-111.2058,413.3,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,307.3,446.5,D,0
57.7982,-111.2261,372.5,1.2,1.1,2011-05-16,2028,Aqua,MODIS,100,6.03,301.7,154.9,D,0
57.7814,-111.3866,318.6,1.2,1.1,2011-05-16,2028,Aqua,MODIS,39,6.03,295.2,11,D,0
57.8121,-111.1891,337.4,1.2,1.1,2011-05-16,2028,Aqua,MODIS,73,6.03,295,41.8,D,0
